$,382731992,57552,54377,0.00,0.00,0.00,0.00,
$,382742000,57552,54377,0.00,0.00,0.00,0.00,
$,382752008,57552,54377,0.00,0.00,0.00,0.00,
$,382762012,57552,54377,0.00,0.00,0.00,0.00,
$,382772020,57552,54377,0.00,0.00,0.00,0.00,
$,382782028,57552,54377,0.00,0.00,0.00,0.00,
$,382792036,57552,54377,0.00,0.00,0.00,0.00,
$,382802040,57552,54377,0.00,0.00,0.00,0.00,
$,382812044,57552,54377,0.00,0.00,0.00,0.00,
$,382822052,57552,54377,0.00,0.00,0.00,0.00,
$,382832060,57552,54377,0.00,0.00,0.00,0.00,
$,382842064,57552,54377,0.00,0.00,0.00,0.00,
$,382852068,57552,54377,0.00,0.00,0.00,0.00,
$,382862076,57552,54377,0.00,0.00,0.00,0.00,
$,382872084,57552,54377,0.00,0.00,0.00,0.00,
$,382882092,57552,54377,0.00,0.00,0.00,0.00,
$,382892100,57552,54377,0.00,0.00,0.00,0.00,
$,382902108,57552,54377,0.00,0.00,0.00,0.00,
$,382912116,57552,54377,0.00,0.00,0.00,0.00,
$,382922124,57552,54377,0.00,0.00,0.00,0.00,
$,382932132,57552,54377,0.00,0.00,0.00,0.00,
$,382942140,57552,54377,0.00,0.00,0.00,0.00,
$,382952144,57552,54377,0.00,0.00,0.00,0.00,
$,382962152,57552,54377,0.00,0.00,0.00,0.00,
$,382972160,57552,54377,0.00,0.00,0.00,0.00,
$,382982164,57552,54377,0.00,0.00,0.00,0.00,
$,382992172,57552,54377,0.00,0.00,0.00,0.00,
$,383002176,57552,54377,0.00,0.00,0.00,0.00,
$,383012184,57552,54377,0.00,0.00,0.00,0.00,
$,383022192,57552,54377,0.00,0.00,0.00,0.00,
$,383032200,57552,54377,0.00,0.00,0.00,0.00,
$,383042204,57552,54377,0.00,0.00,0.00,0.00,
$,383052212,57552,54377,0.00,0.00,0.00,0.00,
$,383062220,57552,54377,0.00,0.00,0.00,0.00,
$,383072228,57552,54377,0.00,0.00,0.00,0.00,
$,383082236,57552,54377,0.00,0.00,0.00,0.00,
$,383092244,57552,54377,0.00,0.00,0.00,0.00,
$,383102252,57552,54377,0.00,0.00,0.00,0.00,
$,383112260,57552,54377,0.00,0.00,0.00,0.00,
$,383122268,57552,54377,0.00,0.00,0.00,0.00,
$,383132276,57552,54377,0.00,0.00,0.00,0.00,
$,383142284,57552,54377,0.00,0.00,0.00,0.00,
$,383152292,57552,54377,0.00,0.00,0.00,0.00,
$,383162300,57552,54377,0.00,0.00,0.00,0.00,
$,383172308,57552,54377,0.00,0.00,0.00,0.00,
$,383182312,57552,54377,0.00,0.00,0.00,0.00,
$,383192320,57552,54377,0.00,0.00,0.00,0.00,
$,383202328,57552,54377,0.00,0.00,0.00,0.00,
$,383212336,57552,54377,0.00,0.00,0.00,0.00,
$,383222344,57552,54377,0.00,0.00,0.00,0.00,
$,383232352,57552,54377,0.00,0.00,0.00,0.00,
$,383242360,57552,54377,0.00,0.00,0.00,0.00,
$,383252368,57552,54377,0.00,0.00,0.00,0.00,
$,383262376,57552,54377,0.00,0.00,0.00,0.00,
$,383272384,57552,54377,0.00,0.00,0.00,0.00,
$,383282388,57552,54377,0.00,0.00,0.00,0.00,
$,383292396,57552,54377,0.00,0.00,0.00,0.00,
$,383302400,57552,54377,0.00,0.00,0.00,0.00,
$,383312408,57552,54377,0.00,0.00,0.00,0.00,
$,383322416,57552,54377,0.00,0.00,0.00,0.00,
$,383332424,57552,54377,0.00,0.00,0.00,0.00,
$,383342428,57552,54377,0.00,0.00,0.00,0.00,
$,383352436,57552,54377,0.00,0.00,0.00,0.00,
$,383362440,57552,54377,0.00,0.00,0.00,0.00,
$,383372448,57552,54377,0.00,0.00,0.00,0.00,
$,383382456,57552,54377,0.00,0.00,0.00,0.00,
$,383392464,57552,54377,0.00,0.00,0.00,0.00,
$,383402472,57552,54377,0.00,0.00,0.00,0.00,
$,383412480,57552,54377,0.00,0.00,0.00,0.00,
$,383422488,57552,54377,0.00,0.00,0.00,0.00,
$,383432496,57552,54377,0.00,0.00,0.00,0.00,
$,383442500,57552,54377,0.00,0.00,0.00,0.00,
$,383452508,57552,54377,0.00,0.00,0.00,0.00,
$,383462516,57552,54377,0.00,0.00,0.00,0.00,
$,383472524,57552,54377,0.00,0.00,0.00,0.00,
$,383482532,57552,54377,0.00,0.00,0.00,0.00,
$,383492536,57552,54377,0.00,0.00,0.00,0.00,
$,383502544,57552,54377,0.00,0.00,0.00,0.00,
$,383512552,57552,54377,0.00,0.00,0.00,0.00,
$,383522560,57552,54377,0.00,0.00,0.00,0.00,
$,383532568,57552,54377,0.00,0.00,0.00,0.00,
$,383542576,57552,54377,0.00,0.00,0.00,0.00,
$,383552584,57552,54377,0.00,0.00,0.00,0.00,
$,383562592,57552,54377,0.00,0.00,0.00,0.00,
$,383572600,57552,54377,0.00,0.00,0.00,0.00,
$,383582608,57552,54377,0.00,0.00,0.00,0.00,
$,383592616,57552,54377,0.00,0.00,0.00,0.00,
$,383602624,57552,54377,0.00,0.00,0.00,0.00,
$,383612632,57552,54377,0.00,0.00,0.00,0.00,
$,383622636,57552,54377,0.00,0.00,0.00,0.00,
$,383632644,57552,54377,0.00,0.00,0.00,0.00,
$,383642652,57552,54377,0.00,0.00,0.00,0.00,
$,383652660,57552,54377,0.00,0.00,0.00,0.00,
$,383662668,57552,54377,0.00,0.00,0.00,0.00,
$,383672676,57552,54377,0.00,0.00,0.00,0.00,
$,383682684,57552,54377,0.00,0.00,0.00,0.00,
$,383692692,57552,54377,0.00,0.00,0.00,0.00,
$,383702696,57552,54377,0.00,0.00,0.00,0.00,
$,383712704,57552,54377,0.00,0.00,0.00,0.00,
$,383722708,57552,54377,0.00,0.00,0.00,0.00,
$,383732716,57552,54377,0.00,0.00,0.00,0.00,
$,383742720,57552,54377,0.00,0.00,0.00,0.00,
$,383752728,57552,54377,0.00,0.00,0.00,0.00,
$,383762736,57552,54377,0.00,0.00,0.00,0.00,
$,383772744,57552,54377,0.00,0.00,0.00,0.00,
$,383782748,57552,54377,0.00,0.00,0.00,0.00,
$,383792756,57552,54377,0.00,0.00,0.00,0.00,
$,383802760,57552,54377,0.00,0.00,0.00,0.00,
$,383812768,57552,54377,0.00,0.00,0.00,0.00,
$,383822776,57552,54377,0.00,0.00,0.00,0.00,
$,383832780,57552,54377,0.00,0.00,0.00,0.00,
$,383842788,57552,54377,0.00,0.00,0.00,0.00,
$,383852796,57552,54377,0.00,0.00,0.00,0.00,
$,383862800,57552,54377,0.00,0.00,0.00,0.00,
$,383872808,57552,54377,0.00,0.00,0.00,0.00,
$,383882812,57552,54377,0.00,0.00,0.00,0.00,
$,383892820,57552,54377,0.00,0.00,0.00,0.00,
$,383902828,57552,54377,0.00,0.00,0.00,0.00,
$,383912836,57552,54377,0.00,0.00,0.00,0.00,
$,383922840,57552,54377,0.00,0.00,0.00,0.00,
$,383932848,57552,54377,0.00,0.00,0.00,0.00,
$,383942852,57552,54377,0.00,0.00,0.00,0.00,
$,383952860,57552,54377,0.00,0.00,0.00,0.00,
$,383962864,57552,54377,0.00,0.00,0.00,0.00,
$,383972872,57552,54377,0.00,0.00,0.00,0.00,
$,383982876,57552,54377,0.00,0.00,0.00,0.00,
$,383992880,57552,54377,0.00,0.00,0.00,0.00,
$,384002884,57552,54377,0.00,0.00,0.00,0.00,
$,384012888,57552,54377,0.00,0.00,0.00,0.00,
$,384022892,57552,54377,0.00,0.00,0.00,0.00,
$,384032896,57552,54377,0.00,0.00,0.00,0.00,
$,384042904,57552,54377,0.00,0.00,0.00,0.00,
$,384052908,57552,54377,0.00,0.00,0.00,0.00,
$,384062912,57552,54377,0.00,0.00,0.00,0.00,
$,384072916,57552,54377,0.00,0.00,0.00,0.00,
$,384082924,57552,54377,0.00,0.00,0.00,0.00,
$,384092928,57552,54377,0.00,0.00,0.00,0.00,
$,384102936,57552,54377,0.00,0.00,0.00,0.00,
$,384112940,57552,54377,0.00,0.00,0.00,0.00,
$,384122948,57552,54377,0.00,0.00,0.00,0.00,
$,384132952,57552,54377,0.00,0.00,0.00,0.00,
$,384142960,57552,54377,0.00,0.00,0.00,0.00,
$,384152964,57552,54377,0.00,0.00,0.00,0.00,
$,384162972,57552,54377,0.00,0.00,0.00,0.00,
$,384172980,57552,54377,0.00,0.00,0.00,0.00,
$,384182984,57552,54377,0.00,0.00,0.00,0.00,
$,384192992,57552,54377,0.00,0.00,0.00,0.00,
$,384202996,57552,54377,0.00,0.00,0.00,0.00,
$,384213004,57552,54377,0.00,0.00,0.00,0.00,
$,384223012,57552,54377,0.00,0.00,0.00,0.00,
$,384233016,57552,54377,0.00,0.00,0.00,0.00,
$,384243024,57552,54377,0.00,0.00,0.00,0.00,
$,384253028,57552,54377,0.00,0.00,0.00,0.00,
$,384263032,57552,54377,0.00,0.00,0.00,0.00,
$,384273036,57552,54377,0.00,0.00,0.00,0.00,
$,384283044,57552,54377,0.00,0.00,0.00,0.00,
$,384293048,57552,54377,0.00,0.00,0.00,0.00,
$,384303056,57552,54377,0.00,0.00,0.00,0.00,
$,384313064,57552,54377,0.00,0.00,0.00,0.00,
$,384323068,57552,54377,0.00,0.00,0.00,0.00,
$,384333076,57552,54377,0.00,0.00,0.00,0.00,
$,384343080,57552,54377,0.00,0.00,0.00,0.00,
$,384353088,57552,54377,0.00,0.00,0.00,0.00,
$,384363096,57552,54377,0.00,0.00,0.00,0.00,
$,384373100,57552,54377,0.00,0.00,0.00,0.00,
$,384383108,57552,54377,0.00,0.00,0.00,0.00,
$,384393116,57552,54377,0.00,0.00,0.00,0.00,
$,384403124,57552,54377,0.00,0.00,0.00,0.00,
$,384413132,57552,54377,0.00,0.00,0.00,0.00,
$,384423136,57552,54377,0.00,0.00,0.00,0.00,
$,384433144,57552,54377,0.00,0.00,0.00,0.00,
$,384443148,57552,54377,0.00,0.00,0.00,0.00,
$,384453156,57552,54377,0.00,0.00,0.00,0.00,
$,384463160,57552,54377,0.00,0.00,0.00,0.00,
$,384473164,57552,54377,0.00,0.00,0.00,0.00,
$,384483172,57552,54377,0.00,0.00,0.00,0.00,
$,384493176,57552,54377,0.00,0.00,0.00,0.00,
$,384503184,57552,54377,0.00,0.00,0.00,0.00,
$,384513192,57552,54377,0.00,0.00,0.00,0.00,
$,384523200,57552,54377,0.00,0.00,0.00,0.00,
$,384533204,57552,54377,0.00,0.00,0.00,0.00,
$,384543212,57552,54377,0.00,0.00,0.00,0.00,
$,384553216,57552,54377,0.00,0.00,0.00,0.00,
$,384563224,57552,54377,0.00,0.00,0.00,0.00,
$,384573228,57552,54377,0.00,0.00,0.00,0.00,
$,384583236,57552,54377,0.00,0.00,0.00,0.00,
$,384593244,57552,54377,0.00,0.00,0.00,0.00,
$,384603252,57552,54377,0.00,0.00,0.00,0.00,
$,384613260,57552,54377,0.00,0.00,0.00,0.00,
$,384623268,57552,54377,0.00,0.00,0.00,0.00,
$,384633276,57552,54377,0.00,0.00,0.00,0.00,
$,384643284,57552,54377,0.00,0.00,0.00,0.00,
$,384653288,57552,54377,0.00,0.00,0.00,0.00,
$,384663296,57552,54377,0.00,0.00,0.00,0.00,
$,384673304,57552,54377,0.00,0.00,0.00,0.00,
$,384683308,57552,54377,0.00,0.00,0.00,0.00,
$,384693316,57552,54377,0.00,0.00,0.00,0.00,
$,384703324,57552,54377,0.00,0.00,0.00,0.00,
$,384713332,57552,54377,0.00,0.00,0.00,0.00,
$,384723340,57552,54377,0.00,0.00,0.00,0.00,
$,384733348,57552,54377,0.00,0.00,0.00,0.00,
$,384743356,57552,54377,0.00,0.00,0.00,0.00,
$,384753360,57552,54377,0.00,0.00,0.00,0.00,
$,384763368,57552,54377,0.00,0.00,0.00,0.00,
$,384773376,57552,54377,0.00,0.00,0.00,0.00,
$,384783384,57552,54377,0.00,0.00,0.00,0.00,
$,384793388,57552,54377,0.00,0.00,0.00,0.00,
$,384803396,57552,54377,0.00,0.00,0.00,0.00,
$,384813404,57552,54377,0.00,0.00,0.00,0.00,
$,384823412,57552,54377,0.00,0.00,0.00,0.00,
$,384833420,57552,54377,0.00,0.00,0.00,0.00,
