$,10018612,35714,0.0,0.00,
$,10028636,35787,0.0,0.00,
$,10038644,35859,0.0,0.00,
$,10048652,35930,0.0,0.00,
$,10058676,36000,0.0,0.00,
$,10068684,36069,0.0,0.00,
$,10078692,36138,0.0,0.00,
$,10088696,36206,0.0,0.00,
$,10098704,36272,0.0,0.00,
$,10108712,36338,0.0,0.00,
$,10118716,36403,0.0,0.00,
$,10128720,36467,0.0,0.00,
$,10138756,36531,0.0,0.00,
$,10148764,36593,0.0,0.00,
$,10158772,36655,0.0,0.00,
$,10168776,36716,0.0,0.00,
$,10178780,36776,0.0,0.00,
$,10188784,36835,0.0,0.00,
$,10198792,36894,0.0,0.00,
$,10208796,36951,0.0,0.00,
$,10218800,37008,0.0,0.00,
$,10228808,37064,0.0,0.00,
$,10238816,37119,0.0,0.00,
$,10248832,37174,0.0,0.00,
$,10258840,37227,0.0,0.00,
$,10268848,37280,0.0,0.00,
$,10278852,37332,0.0,0.00,
$,10288876,37384,0.0,0.00,
$,10298880,37434,0.0,0.00,
$,10308884,37484,0.0,0.00,
$,10318888,37533,0.0,0.00,
$,10328896,37581,0.0,0.00,
$,10338900,37628,0.0,0.00,
$,10348904,37675,0.0,0.00,
$,10358912,37721,0.0,0.00,
$,10368920,37766,0.0,0.00,
$,10378924,37811,0.0,0.00,
$,10388932,37855,0.0,0.00,
$,10398936,37898,0.0,0.00,
$,10408964,37940,0.0,0.00,
$,10418968,37981,0.0,0.00,
$,10428988,38022,0.0,0.00,
$,10438996,38062,0.0,0.00,
$,10449004,38102,0.0,0.00,
$,10459008,38140,0.0,0.00,
$,10469028,38178,0.0,0.00,
$,10479036,38216,0.0,0.00,
$,10489044,38252,0.0,0.00,
$,10499048,38288,0.0,0.00,
$,10509056,38323,0.0,0.00,
$,10519064,38358,0.0,0.00,
$,10529072,38392,0.0,0.00,
$,10539076,38425,0.0,0.00,
$,10549080,38458,0.0,0.00,
$,10559084,38489,0.0,0.00,
$,10569092,38521,0.0,0.00,
$,10579100,38551,0.0,0.00,
$,10589108,38581,0.0,0.00,
$,10599116,38610,0.0,0.00,
$,10609120,38639,0.0,0.00,
$,10619128,38667,0.0,0.00,
$,10629136,38694,0.0,0.00,
$,10639140,38721,0.0,0.00,
$,10649148,38747,0.0,0.00,
$,10659168,38773,0.0,0.00,
$,10669188,38798,0.0,0.00,
$,10679196,38822,0.0,0.00,
$,10689200,38846,0.0,0.00,
$,10699208,38869,0.0,0.00,
$,10709216,38891,0.0,0.00,
$,10719220,38913,0.0,0.00,
$,10729228,38934,0.0,0.00,
$,10739236,38955,0.0,0.00,
$,10749240,38975,0.0,0.00,
$,10759256,38995,0.0,0.00,
$,10769264,39014,0.0,0.00,
$,10779272,39032,0.0,0.00,
$,10789280,39050,0.0,0.00,
$,10799296,39068,0.0,0.00,
$,10809300,39084,0.0,0.00,
$,10819308,39101,0.0,0.00,
$,10829312,39116,0.0,0.00,
$,10839316,39132,0.0,0.00,
$,10849320,39146,0.0,0.00,
$,10859324,39160,0.0,0.00,
$,10869332,39174,0.0,0.00,
$,10879340,39187,0.0,0.00,
$,10889348,39199,0.0,0.00,
$,10899352,39212,0.0,0.00,
$,10909356,39223,0.0,0.00,
$,10919360,39234,0.0,0.00,
$,10929368,39245,0.0,0.00,
$,10939376,39255,0.0,0.00,
$,10949400,39265,0.0,0.00,
$,10959404,39274,0.0,0.00,
$,10969412,39282,0.0,0.00,
$,10979420,39291,0.0,0.00,
$,10989424,39299,0.0,0.00,
$,10999432,39306,0.0,0.00,
$,11009436,39313,0.0,0.00,
$,11019444,39319,0.0,0.00,
