$,11639768,37591,0.0,0.00,
$,11649772,37591,0.0,0.00,
$,11659776,37591,0.0,0.00,
$,11669780,37591,0.0,0.00,
$,11679784,37591,0.0,0.00,
$,11689792,37591,0.0,0.00,
$,11699800,37591,0.0,0.00,
$,11709804,37591,0.0,0.00,
$,11719808,37591,0.0,0.00,
$,11729816,37591,0.0,0.00,
$,11739820,37591,0.0,0.00,
$,11749824,37591,0.0,0.00,
$,11759828,37591,0.0,0.00,
$,11769836,37591,0.0,0.00,
$,11779840,37591,0.0,0.00,
$,11789844,37591,0.0,0.00,
$,11799848,37591,0.0,0.00,
$,11809852,37591,0.0,0.00,
$,11819860,37591,0.0,0.00,
$,11829868,37591,0.0,0.00,
$,11839872,37591,0.0,0.00,
$,11849880,37591,0.0,0.00,
$,11859884,37591,0.0,0.00,
$,11869888,37591,0.0,0.00,
$,11879892,37591,0.0,0.00,
$,11889896,37591,0.0,0.00,
$,11899900,37591,0.0,0.00,
$,11909904,37591,0.0,0.00,
$,11919908,37591,0.0,0.00,
$,11929912,37591,0.0,0.00,
$,11939916,37591,0.0,0.00,
$,11949924,37591,0.0,0.00,
$,11959928,37591,0.0,0.00,
$,11969932,37591,0.0,0.00,
$,11979940,37591,0.0,0.00,
$,11989944,37591,0.0,0.00,
$,11999948,37591,0.0,0.00,
$,12009956,37591,0.0,0.00,
$,12019960,37591,0.0,0.00,
$,12029964,37591,0.0,0.00,
$,12039972,37591,0.0,0.00,
$,12049976,37591,0.0,0.00,
$,12059980,37591,0.0,0.00,
$,12069984,37591,0.0,0.00,
$,12079992,37591,0.0,0.00,
$,12089996,37591,0.0,0.00,
$,12100000,37591,0.0,0.00,
$,12110004,37591,0.0,0.00,
$,12120008,37591,0.0,0.00,
$,12130016,37591,0.0,0.00,
$,12140024,37591,0.0,0.00,
$,12150028,37591,0.0,0.00,
$,12160036,37591,0.0,0.00,
$,12170044,37591,0.0,0.00,
$,12180048,37591,0.0,0.00,
$,12190052,37591,0.0,0.00,
$,12200060,37591,0.0,0.00,
$,12210064,37591,0.0,0.00,
$,12220068,37591,0.0,0.00,
$,12230072,37591,0.0,0.00,
$,12240076,37591,0.0,0.00,
$,12250084,37591,0.0,0.00,
$,12260088,37591,0.0,0.00,
$,12270092,37591,0.0,0.00,
$,12280096,37591,0.0,0.00,
$,12290100,37591,0.0,0.00,
$,12300104,37591,0.0,0.00,
$,12310108,37591,0.0,0.00,
$,12320112,37591,0.0,0.00,
$,12330116,37591,0.0,0.00,
$,12340120,37591,0.0,0.00,
$,12350124,37591,0.0,0.00,
$,12360128,37591,0.0,0.00,
$,12370132,37591,0.0,0.00,
$,12380136,37591,0.0,0.00,
$,12390140,37591,0.0,0.00,
$,12400148,37591,0.0,0.00,
$,12410156,37591,0.0,0.00,
$,12420164,37591,0.0,0.00,
$,12430168,37591,0.0,0.00,
$,12440172,37591,0.0,0.00,
$,12450176,37591,0.0,0.00,
$,12460180,37591,0.0,0.00,
$,12470184,37591,0.0,0.00,
$,12480192,37591,0.0,0.00,
$,12490200,37591,0.0,0.00,
$,12500204,37591,0.0,0.00,
$,12510216,37591,0.0,0.00,
$,12520220,37591,0.0,0.00,
$,12530224,37591,0.0,0.00,
$,12540228,37591,0.0,0.00,
$,12550236,37591,0.0,0.00,
$,12560240,37591,0.0,0.00,
$,12570244,37591,0.0,0.00,
$,12580248,37591,0.0,0.00,
$,12590252,37591,0.0,0.00,
$,12600256,37591,0.0,0.00,
$,12610264,37591,0.0,0.00,
$,12620268,37591,0.0,0.00,
$,12630272,37591,0.0,0.00,
$,12640276,37591,0.0,0.00,
$,12650284,37591,0.0,0.00,
$,12660292,37591,0.0,0.00,
$,12670300,37591,0.0,0.00,
$,12680304,37591,0.0,0.00,
$,12690308,37591,0.0,0.00,
$,12700316,37591,0.0,0.00,
$,12710320,37591,0.0,0.00,
$,12720328,37591,0.0,0.00,
$,12730332,37591,0.0,0.00,
$,12740336,37591,0.0,0.00,
$,12750340,37591,0.0,0.00,
$,12760348,37591,0.0,0.00,
$,12770352,37591,0.0,0.00,
$,12780360,37591,0.0,0.00,
$,12790364,37591,0.0,0.00,
$,12800372,37591,0.0,0.00,
$,12810380,37591,0.0,0.00,
$,12820388,37591,0.0,0.00,
$,12830392,37591,0.0,0.00,
$,12840396,37591,0.0,0.00,
$,12850400,37591,0.0,0.00,
$,12860404,37591,0.0,0.00,
$,12870408,37591,0.0,0.00,
$,12880416,37591,0.0,0.00,
$,12890420,37591,0.0,0.00,
$,12900424,37591,0.0,0.00,
$,12910428,37591,0.0,0.00,
$,12920432,37591,0.0,0.00,
$,12930436,37591,0.0,0.00,
$,12940440,37591,0.0,0.00,
$,12950444,37591,0.0,0.00,
$,12960448,37591,0.0,0.00,
$,12970456,37591,0.0,0.00,
$,12980460,37591,0.0,0.00,
$,12990472,37591,0.0,0.00,
$,13000476,37591,0.0,0.00,
$,13010480,37591,0.0,0.00,
$,13020484,37591,0.0,0.00,
$,13030488,37591,0.0,0.00,
$,13040492,37591,0.0,0.00,
$,13050496,37591,0.0,0.00,
$,13060504,37591,0.0,0.00,
$,13070508,37591,0.0,0.00,
$,13080512,37591,0.0,0.00,
$,13090520,37591,0.0,0.00,
$,13100524,37591,0.0,0.00,
$,13110528,37591,0.0,0.00,
$,13120532,37591,0.0,0.00,
$,13130540,37591,0.0,0.00,
$,13140544,37591,0.0,0.00,
$,13150552,37591,0.0,0.00,
$,13160556,37591,0.0,0.00,
$,13170560,37591,0.0,0.00,
$,13180568,37591,0.0,0.00,
$,13190572,37591,0.0,0.00,
$,13200576,37591,0.0,0.00,
$,13210584,37591,0.0,0.00,
$,13220588,37591,0.0,0.00,
$,13230596,37591,0.0,0.00,
$,13240600,37591,0.0,0.00,
$,13250604,37591,0.0,0.00,
$,13260612,37591,0.0,0.00,
$,13270620,37591,0.0,0.00,
$,13280628,37591,0.0,0.00,
$,13290632,37591,0.0,0.00,
$,13300636,37591,0.0,0.00,
$,13310640,37591,0.0,0.00,
$,13320648,37591,0.0,0.00,
$,13330656,37591,0.0,0.00,
$,13340660,37591,0.0,0.00,
$,13350664,37591,0.0,0.00,
$,13360668,37591,0.0,0.00,
$,13370676,37591,0.0,0.00,
$,13380680,37591,0.0,0.00,
$,13390684,37591,0.0,0.00,
$,13400688,37591,0.0,0.00,
$,13410692,37591,0.0,0.00,
$,13420696,37591,0.0,0.00,
$,13430700,37591,0.0,0.00,
$,13440708,37591,0.0,0.00,
$,13450716,37591,0.0,0.00,
$,13460724,37591,0.0,0.00,
$,13470736,37591,0.0,0.00,
$,13480744,37591,0.0,0.00,
$,13490748,37591,0.0,0.00,
$,13500752,37591,0.0,0.00,
$,13510756,37591,0.0,0.00,
$,13520764,37591,0.0,0.00,
$,13530772,37591,0.0,0.00,
$,13540776,37591,0.0,0.00,
$,13550780,37591,0.0,0.00,
$,13560784,37591,0.0,0.00,
$,13570788,37591,0.0,0.00,
$,13580792,37591,0.0,0.00,
$,13590796,37591,0.0,0.00,
$,13600800,37591,0.0,0.00,
$,13610804,37591,0.0,0.00,
$,13620808,37591,0.0,0.00,
$,13630816,37591,0.0,0.00,
$,13640820,37591,0.0,0.00,
$,13650824,37591,0.0,0.00,
$,13660828,37591,0.0,0.00,
$,13670836,37591,0.0,0.00,
$,13680840,37591,0.0,0.00,
$,13690844,37591,0.0,0.00,
$,13700848,37591,0.0,0.00,
$,13710852,37591,0.0,0.00,
$,13720856,37591,0.0,0.00,
$,13730864,37591,0.0,0.00,
$,13740868,37591,0.0,0.00,
$,13750872,37591,0.0,0.00,
$,13760876,37591,0.0,0.00,
$,13770880,37591,0.0,0.00,
$,13780884,37591,0.0,0.00,
$,13790888,37591,0.0,0.00,
$,13800892,37591,0.0,0.00,
$,13810896,37591,0.0,0.00,
$,13820900,37591,0.0,0.00,
$,13830904,37591,0.0,0.00,
$,13840908,37591,0.0,0.00,
$,13850912,37591,0.0,0.00,
$,13860916,37591,0.0,0.00,
$,13870920,37591,0.0,0.00,
$,13880924,37591,0.0,0.00,
$,13890928,37591,0.0,0.00,
$,13900932,37591,0.0,0.00,
$,13910940,37591,0.0,0.00,
$,13920944,37591,0.0,0.00,
$,13930948,37591,0.0,0.00,
$,13940952,37591,0.0,0.00,
$,13950956,37591,0.0,0.00,
$,13960960,37591,0.0,0.00,
$,13970964,37591,0.0,0.00,
$,13980968,37591,0.0,0.00,
$,13990972,37591,0.0,0.00,
$,14000980,37591,0.0,0.00,
$,14010988,37591,0.0,0.00,
$,14020992,37591,0.0,0.00,
$,14030996,37591,0.0,0.00,
$,14041004,37591,0.0,0.00,
$,14051008,37591,0.0,0.00,
$,14061012,37591,0.0,0.00,
$,14071016,37591,0.0,0.00,
$,14081028,37591,0.0,0.00,
$,14091032,37591,0.0,0.00,
$,14101036,37591,0.0,0.00,
$,14111040,37591,0.0,0.00,
$,14121044,37591,0.0,0.00,
$,14131048,37591,0.0,0.00,
$,14141052,37591,0.0,0.00,
$,14151060,37591,0.0,0.00,
$,14161068,37591,0.0,0.00,
$,14171072,37591,0.0,0.00,
$,14181080,37591,0.0,0.00,
$,14191084,37591,0.0,0.00,
$,14201088,37591,0.0,0.00,
$,14211092,37591,0.0,0.00,
$,14221100,37591,0.0,0.00,
$,14231104,37591,0.0,0.00,
$,14241108,37591,0.0,0.00,
$,14251116,37591,0.0,0.00,
$,14261120,37591,0.0,0.00,
$,14271124,37591,0.0,0.00,
$,14281128,37591,0.0,0.00,
$,14291136,37591,0.0,0.00,
$,14301140,37591,0.0,0.00,
$,14311148,37591,0.0,0.00,
$,14321152,37591,0.0,0.00,
$,14331156,37591,0.0,0.00,
$,14341164,37591,0.0,0.00,
$,14351168,37591,0.0,0.00,
$,14361172,37591,0.0,0.00,
$,14371180,37591,0.0,0.00,
$,14381184,37591,0.0,0.00,
$,14391188,37591,0.0,0.00,
$,14401196,37591,0.0,0.00,
$,14411204,37591,0.0,0.00,
$,14421208,37591,0.0,0.00,
$,14431212,37591,0.0,0.00,
$,14441216,37591,0.0,0.00,
$,14451220,37591,0.0,0.00,
$,14461228,37591,0.0,0.00,
$,14471232,37591,0.0,0.00,
$,14481236,37591,0.0,0.00,
$,14491240,37591,0.0,0.00,
$,14501244,37591,0.0,0.00,
$,14511248,37591,0.0,0.00,
$,14521252,37591,0.0,0.00,
$,14531256,37591,0.0,0.00,
$,14541260,37591,0.0,0.00,
$,14551264,37591,0.0,0.00,
$,14561268,37591,0.0,0.00,
$,14571272,37591,0.0,0.00,
$,14581280,37591,0.0,0.00,
$,14591284,37591,0.0,0.00,
$,14601288,37591,0.0,0.00,
$,14611292,37591,0.0,0.00,
$,14621296,37591,0.0,0.00,
$,14631300,37591,0.0,0.00,
$,14641308,37591,0.0,0.00,
$,14651312,37591,0.0,0.00,
$,14661316,37591,0.0,0.00,
$,14671320,37591,0.0,0.00,
$,14681328,37591,0.0,0.00,
$,14691340,37591,0.0,0.00,
$,14701344,37591,0.0,0.00,
$,14711348,37591,0.0,0.00,
$,14721356,37591,0.0,0.00,
$,14731360,37591,0.0,0.00,
$,14741364,37591,0.0,0.00,
$,14751368,37591,0.0,0.00,
$,14761372,37591,0.0,0.00,
$,14771376,37591,0.0,0.00,
$,14781380,37591,0.0,0.00,
$,14791388,37591,0.0,0.00,
$,14801396,37591,0.0,0.00,
$,14811400,37591,0.0,0.00,
$,14821408,37591,0.0,0.00,
$,14831412,37591,0.0,0.00,
$,14841416,37591,0.0,0.00,
$,14851420,37591,0.0,0.00,
$,14861424,37591,0.0,0.00,
$,14871428,37591,0.0,0.00,
$,14881432,37591,0.0,0.00,
$,14891436,37591,0.0,0.00,
$,14901440,37591,0.0,0.00,
$,14911448,37591,0.0,0.00,
$,14921456,37591,0.0,0.00,
$,14931460,37591,0.0,0.00,
$,14941468,37591,0.0,0.00,
$,14951476,37591,0.0,0.00,
$,14961484,37591,0.0,0.00,
$,14971492,37591,0.0,0.00,
$,14981500,37591,0.0,0.00,
$,14991504,37591,0.0,0.00,
$,15001508,37591,0.0,4.00,
$,15011516,37594,9.37,4.00,
$,15021520,37602,24.99,4.00,
$,15031524,37614,37.49,4.00,
$,15041528,37631,53.10,4.00,
$,15051532,37651,62.48,4.00,
$,15061536,37675,74.97,4.00,
$,15071544,37701,81.19,4.00,
$,15081548,37729,87.47,4.00,
$,15091556,37760,96.80,4.00,
$,15101560,37793,103.08,4.00,
$,15111564,37828,109.33,4.00,
$,15121572,37866,118.66,4.00,
$,15131576,37904,118.70,4.00,
$,15141584,37945,128.02,4.00,
$,15151604,37987,130.99,4.00,
$,15161608,38030,134.32,4.00,
$,15171616,38075,140.51,4.00,
$,15181620,38121,143.69,4.00,
$,15191624,38168,146.82,4.00,
$,15201628,38216,149.94,4.00,
$,15211632,38265,153.06,4.00,
$,15221652,38316,159.06,4.00,
$,15231672,38367,159.06,4.00,
$,15241680,38419,162.37,4.00,
$,15251688,38472,165.49,4.00,
$,15261704,38526,168.48,4.00,
$,15271708,38581,171.81,4.00,
$,15281724,38636,171.60,4.00,
$,15291748,38693,177.70,4.00,
$,15301756,38749,174.86,4.00,
$,15311760,38806,178.05,4.00,
$,15321768,38864,181.11,4.00,
$,15331788,38923,184.01,4.00,
$,15341792,38982,184.30,4.00,
$,15351796,39041,184.30,4.00,
$,15361804,39101,187.35,4.00,
$,15371812,39161,187.35,4.00,
$,15381816,39222,190.55,4.00,
$,15391820,39284,193.67,4.00,
$,15401824,39345,190.55,4.00,
$,15411832,39408,196.72,4.00,
$,15421840,39470,193.60,4.00,
$,15431848,39533,196.72,4.00,
$,15441856,39596,196.72,4.00,
$,15451868,39660,199.76,4.00,
$,15461872,39724,199.92,4.00,
$,15471896,39788,199.52,4.00,
$,15481920,39853,202.64,4.00,
$,15491924,39917,199.92,4.00,
$,15501932,39982,202.96,4.00,
$,15511936,40047,203.04,4.00,
$,15521944,40113,206.09,4.00,
$,15531952,40178,202.96,4.00,
$,15541964,40244,206.00,4.00,
$,15551972,40310,206.09,4.00,
$,15561976,40376,206.17,4.00,
$,15571984,40442,206.09,4.00,
$,15581988,40509,209.29,4.00,
$,15591996,40576,209.21,4.00,
$,15602004,40642,206.09,4.00,
$,15612012,40709,209.21,4.00,
$,15622016,40776,209.29,4.00,
$,15632020,40843,209.29,4.00,
$,15642024,40910,209.29,4.00,
$,15652032,40978,212.33,4.00,
$,15662044,41045,209.12,4.00,
$,15672052,41112,209.21,4.00,
$,15682056,41180,212.42,4.00,
$,15692064,41248,212.33,4.00,
$,15702072,41315,209.21,4.00,
$,15712080,41383,212.33,4.00,
$,15722092,41451,212.25,4.00,
$,15732096,41519,212.42,4.00,
$,15742100,41587,212.42,4.00,
$,15752104,41655,212.42,4.00,
$,15762128,41724,215.11,4.00,
$,15772164,41792,211.74,4.00,
$,15782184,41861,215.19,4.00,
$,15792204,41929,212.08,4.00,
$,15802208,41998,215.54,4.00,
$,15812212,42066,212.42,4.00,
$,15822224,42135,215.37,4.00,
$,15832232,42204,215.45,4.00,
$,15842236,42273,215.54,4.00,
$,15852244,42342,215.45,4.00,
$,15862248,42410,212.42,4.00,
$,15872268,42479,215.19,4.00,
$,15882276,42549,218.58,4.00,
$,15892284,42618,215.45,4.00,
$,15902320,42687,214.85,4.00,
$,15912336,42757,218.40,4.00,
$,15922360,42826,215.11,4.00,
$,15932368,42895,215.45,4.00,
$,15942376,42965,218.58,4.00,
$,15952384,43034,215.45,4.00,
$,15962388,43103,215.54,4.00,
$,15972400,43173,218.49,4.00,
$,15982404,43242,215.54,4.00,
$,15992408,43311,215.54,4.00,
$,16002424,43381,218.40,4.00,
$,16012432,43450,215.45,4.00,
$,16022440,43520,218.58,4.00,
$,16032448,43589,215.45,4.00,
$,16042456,43659,218.58,4.00,
$,16052464,43729,218.58,4.00,
$,16062488,43799,218.23,4.00,
$,16072492,43869,218.66,4.00,
$,16082500,43939,218.58,4.00,
$,16092504,44009,218.66,4.00,
$,16102512,44079,218.58,4.00,
$,16112520,44149,218.58,4.00,
$,16122524,44219,218.66,4.00,
$,16132528,44290,221.79,4.00,
$,16142540,44360,218.49,4.00,
$,16152544,44430,218.66,4.00,
$,16162556,44500,218.49,4.00,
$,16172560,44570,218.66,4.00,
$,16182568,44640,218.58,4.00,
$,16192584,44710,218.40,4.00,
$,16202588,44781,221.79,4.00,
$,16212596,44851,218.58,4.00,
$,16222620,44921,218.23,4.00,
$,16232628,44991,218.58,4.00,
$,16242632,45062,221.79,4.00,
$,16252640,45132,218.58,4.00,
$,16262664,45203,221.34,4.00,
$,16272672,45274,221.70,4.00,
$,16282676,45344,218.66,4.00,
$,16292684,45414,218.58,4.00,
$,16302700,45485,221.52,4.00,
$,16312704,45555,218.66,4.00,
$,16322712,45626,221.70,4.00,
$,16332728,45696,218.40,4.00,
$,16342736,45767,221.70,4.00,
$,16352740,45838,221.79,4.00,
$,16362748,45908,218.58,4.00,
$,16372764,45979,221.52,4.00,
$,16382800,46050,221.08,4.00,
$,16392808,46121,221.70,4.00,
$,16402812,46191,218.66,4.00,
$,16412816,46262,221.79,4.00,
$,16422824,46332,218.58,4.00,
$,16432828,46403,221.79,4.00,
$,16442836,46474,221.70,4.00,
$,16452856,46545,221.43,4.00,
$,16462896,46616,220.99,4.00,
$,16472916,46687,221.43,4.00,
$,16482924,46758,221.70,4.00,
$,16492932,46828,218.58,4.00,
$,16502940,46899,221.70,4.00,
$,16512956,46970,221.52,4.00,
$,16522992,47041,221.08,4.00,
$,16533028,47112,221.08,4.00,
$,16543044,47183,221.52,4.00,
$,16553056,47254,221.61,4.00,
$,16563060,47325,221.79,4.00,
$,16573068,47396,221.70,4.00,
$,16583072,47466,218.66,4.00,
$,16593096,47537,221.34,4.00,
$,16603120,47608,221.34,4.00,
$,16613160,47679,220.99,4.00,
$,16623168,47750,221.70,4.00,
$,16633176,47821,221.70,4.00,
$,16643188,47892,221.61,4.00,
$,16653204,47963,221.52,4.00,
$,16663212,48034,221.70,4.00,
$,16673216,48105,221.79,4.00,
$,16683224,48176,221.70,4.00,
$,16693228,48246,218.66,4.00,
$,16703236,48317,221.70,4.00,
$,16713240,48388,221.79,4.00,
$,16723248,48459,221.70,4.00,
$,16733256,48530,221.70,4.00,
$,16743260,48601,221.79,4.00,
$,16753264,48672,221.79,4.00,
$,16763272,48743,221.70,4.00,
$,16773276,48814,221.79,4.00,
$,16783280,48885,221.79,4.00,
$,16793288,48956,221.70,4.00,
$,16803292,49027,221.79,4.00,
$,16813296,49098,221.79,4.00,
$,16823308,49170,224.73,4.00,
$,16833332,49241,221.34,4.00,
$,16843340,49312,221.70,4.00,
$,16853364,49383,221.34,4.00,
$,16863368,49454,221.79,4.00,
$,16873372,49525,221.79,4.00,
$,16883376,49597,224.91,4.00,
$,16893392,49668,221.52,4.00,
$,16903400,49739,221.70,4.00,
$,16913432,49811,224.28,4.00,
$,16923440,49882,221.70,4.00,
$,16933448,49954,224.82,4.00,
$,16943452,50025,221.79,4.00,
$,16953460,50096,221.70,4.00,
$,16963468,50168,224.82,4.00,
$,16973480,50239,221.61,4.00,
$,16983484,50310,221.79,4.00,
$,16993516,50382,224.28,4.00,
$,17003528,50454,224.73,4.00,
$,17013536,50525,221.70,4.00,
$,17023540,50597,224.91,4.00,
$,17033560,50668,221.43,4.00,
$,17043572,50739,221.61,4.00,
$,17053576,50811,224.91,4.00,
$,17063580,50882,221.79,4.00,
$,17073584,50954,224.91,4.00,
$,17083588,51025,221.79,4.00,
$,17093604,51097,224.64,4.00,
$,17103608,51169,224.91,4.00,
$,17113644,51240,221.08,4.00,
$,17123652,51311,221.70,4.00,
$,17133660,51383,224.82,4.00,
$,17143668,51454,221.70,4.00,
$,17153672,51525,221.79,4.00,
$,17163676,51597,224.91,4.00,
$,17173688,51668,221.61,4.00,
$,17183692,51740,224.91,4.00,
$,17193696,51811,221.79,4.00,
$,17203724,51882,221.26,4.00,
$,17213728,51953,221.79,4.00,
$,17223740,52025,224.73,4.00,
$,17233748,52096,221.70,4.00,
$,17243752,52167,221.79,4.00,
$,17253756,52238,221.79,4.00,
$,17263764,52310,224.82,4.00,
$,17273772,52381,221.70,4.00,
$,17283780,52453,224.82,4.00,
$,17293784,52524,221.79,4.00,
$,17303788,52595,221.79,4.00,
$,17313800,52666,221.61,4.00,
$,17323828,52738,224.37,4.00,
$,17333832,52810,224.91,4.00,
$,17343852,52881,221.43,4.00,
$,17353860,52953,224.82,4.00,
$,17363880,53024,221.43,4.00,
$,17373888,53096,224.82,4.00,
$,17383892,53167,221.79,4.00,
$,17393900,53238,221.70,4.00,
$,17403908,53310,224.82,4.00,
$,17413912,53381,221.79,4.00,
$,17423916,53452,221.79,4.00,
$,17433940,53524,224.46,4.00,
$,17443956,53596,224.64,4.00,
$,17453968,53667,221.61,4.00,
$,17463972,53739,224.91,4.00,
$,17473992,53810,221.43,4.00,
$,17483996,53882,224.91,4.00,
$,17494004,53953,221.70,4.00,
$,17504012,54025,224.82,4.00,
$,17514016,54096,221.79,4.00,
$,17524028,54168,224.73,4.00,
$,17534044,54240,224.64,4.00,
$,17544048,54311,221.79,4.00,
$,17554068,54383,224.55,4.00,
$,17564076,54454,221.70,4.00,
$,17574080,54526,224.91,4.00,
$,17584104,54598,224.46,4.00,
$,17594112,54670,224.82,4.00,
$,17604120,54742,224.82,4.00,
$,17614124,54813,221.79,4.00,
$,17624144,54885,224.55,4.00,
$,17634156,54957,224.73,4.00,
$,17644176,55028,221.43,4.00,
$,17654188,55100,224.73,4.00,
$,17664196,55172,224.82,4.00,
$,17674204,55244,224.82,4.00,
$,17684208,55315,221.79,4.00,
$,17694212,55387,224.91,4.00,
$,17704220,55458,221.70,4.00,
$,17714224,55530,224.91,4.00,
$,17724228,55602,224.91,4.00,
$,17734232,55673,221.79,4.00,
$,17744240,55745,224.82,4.00,
$,17754248,55817,224.82,4.00,
$,17764252,55889,224.91,4.00,
$,17774260,55961,224.82,4.00,
$,17784264,56032,221.79,4.00,
