.00,
$,207530164,0,0,0.00,0.00,12.00,12.00,
$,207540172,0,0,0.00,0.00,12.00,12.00,
$,207550180,0,0,0.00,0.00,12.00,12.00,
$,207560184,0,0,0.00,0.00,12.00,12.00,
$,207570192,0,0,0.00,0.00,12.00,12.00,
$,207580196,0,0,0.00,0.00,12.00,12.00,
$,207590204,0,0,0.00,0.00,12.00,12.00,
$,207600208,0,0,0.00,0.00,12.00,12.00,
$,207610216,0,0,0.00,0.00,12.00,12.00,
$,207620220,0,0,0.00,0.00,12.00,12.00,
$,207630224,0,0,0.00,0.00,12.00,12.00,
$,207640232,0,0,0.00,0.00,12.00,12.00,
$,207650236,0,0,0.00,0.00,12.00,12.00,
$,207660244,0,0,0.00,0.00,12.00,12.00,
$,207670248,0,0,0.00,0.00,12.00,12.00,
$,207680256,0,0,0.00,0.00,12.00,12.00,
$,207690264,0,0,0.00,0.00,12.00,12.00,
$,207700272,0,0,0.00,0.00,12.00,12.00,
$,207710276,0,0,0.00,0.00,12.00,12.00,
$,207720280,0,0,0.00,0.00,12.00,12.00,
$,207730288,0,0,0.00,0.00,12.00,12.00,
$,207740292,0,0,0.00,0.00,12.00,12.00,
$,207750300,0,0,0.00,0.00,12.00,12.00,
$,207760304,0,0,0.00,0.00,12.00,12.00,
$,207770312,0,0,0.00,0.00,12.00,12.00,
$,207780320,0,0,0.00,0.00,12.00,12.00,
$,207790324,0,0,0.00,0.00,12.00,12.00,
$,207800332,0,0,0.00,0.00,12.00,12.00,
$,207810336,0,0,0.00,0.00,12.00,12.00,
$,207820344,0,0,0.00,0.00,12.00,12.00,
$,207830348,0,0,0.00,0.00,12.00,12.00,
$,207840352,0,0,0.00,0.00,12.00,12.00,
$,207850356,0,0,0.00,0.00,12.00,12.00,
$,207860360,0,0,0.00,0.00,12.00,12.00,
$,207870364,0,0,0.00,0.00,12.00,12.00,
$,207880368,0,0,0.00,0.00,12.00,12.00,
$,207890376,0,0,0.00,0.00,12.00,12.00,
$,207900380,0,0,0.00,0.00,12.00,12.00,
$,207910388,0,0,0.00,0.00,12.00,12.00,
$,207920392,0,0,0.00,0.00,12.00,12.00,
$,207930396,0,0,0.00,0.00,12.00,12.00,
$,207940400,0,0,0.00,0.00,12.00,12.00,
$,207950408,0,0,0.00,0.00,12.00,12.00,
$,207960412,0,0,0.00,0.00,12.00,12.00,
$,207970416,0,0,0.00,0.00,12.00,12.00,
$,207980420,0,0,0.00,0.00,12.00,12.00,
$,207990428,0,0,0.00,0.00,12.00,12.00,
$,208000432,0,0,0.00,0.00,12.00,12.00,
$,208010440,0,0,0.00,0.00,12.00,12.00,
$,208020448,0,0,0.00,0.00,12.00,12.00,
$,208030456,0,0,0.00,0.00,12.00,12.00,
$,208040464,0,0,0.00,0.00,12.00,12.00,
$,208050472,0,0,0.00,0.00,12.00,12.00,
$,208060476,0,0,0.00,0.00,12.00,12.00,
$,208070484,0,0,0.00,0.00,12.00,12.00,
$,208080488,0,0,0.00,0.00,12.00,12.00,
$,208090492,0,0,0.00,0.00,12.00,12.00,
$,208100500,0,0,0.00,0.00,12.00,12.00,
$,208110508,0,0,0.00,0.00,12.00,12.00,
$,208120512,0,0,0.00,0.00,12.00,12.00,
$,208130520,0,0,0.00,0.00,12.00,12.00,
$,208140528,0,0,0.00,0.00,12.00,12.00,
$,208150544,0,0,0.00,0.00,12.00,12.00,
$,208160552,0,0,0.00,0.00,12.00,12.00,
$,208170560,0,0,0.00,0.00,12.00,12.00,
$,208180568,0,0,0.00,0.00,12.00,12.00,
$,208190576,0,0,0.00,0.00,12.00,12.00,
$,208200584,0,0,0.00,0.00,12.00,12.00,
$,208210592,0,0,0.00,0.00,12.00,12.00,
$,208220600,0,0,0.00,0.00,12.00,12.00,
$,208230604,0,0,0.00,0.00,12.00,12.00,
$,208240612,0,0,0.00,0.00,12.00,12.00,
$,208250620,0,0,0.00,0.00,12.00,12.00,
$,208260624,0,0,0.00,0.00,12.00,12.00,
$,208270632,0,0,0.00,0.00,12.00,12.00,
$,208280636,0,0,0.00,0.00,12.00,12.00,
$,208290644,0,0,0.00,0.00,12.00,12.00,
$,208300648,0,0,0.00,0.00,12.00,12.00,
$,208310656,0,0,0.00,0.00,12.00,12.00,
$,208320660,0,0,0.00,0.00,12.00,12.00,
$,208330668,0,0,0.00,0.00,12.00,12.00,
$,208340676,0,0,0.00,0.00,12.00,12.00,
$,208350684,0,0,0.00,0.00,12.00,12.00,
$,208360688,0,0,0.00,0.00,12.00,12.00,
$,208370704,0,0,0.00,0.00,12.00,12.00,
$,208380708,0,0,0.00,0.00,12.00,12.00,
$,208390712,0,0,0.00,0.00,12.00,12.00,
$,208400720,0,0,0.00,0.00,12.00,12.00,
$,208410728,0,0,0.00,0.00,12.00,12.00,
$,208420736,0,0,0.00,0.00,12.00,12.00,
$,208430740,0,0,0.00,0.00,12.00,12.00,
$,208440748,0,0,0.00,0.00,12.00,12.00,
$,208450756,0,0,0.00,0.00,12.00,12.00,
$,208460764,0,0,0.00,0.00,12.00,12.00,
$,208470768,0,0,0.00,0.00,12.00,12.00,
$,208480772,0,0,0.00,0.00,12.00,12.00,
$,208490780,0,0,0.00,0.00,12.00,12.00,
$,208500788,0,0,0.00,0.00,12.00,12.00,
$,208510792,0,0,0.00,0.00,12.00,12.00,
$,208520800,0,0,0.00,0.00,12.00,12.00,
$,208530808,0,0,0.00,0.00,12.00,12.00,
$,208540816,0,0,0.00,0.00,12.00,12.00,
$,208550824,0,0,0.00,0.00,12.00,12.00,
$,208560828,0,0,0.00,0.00,12.00,12.00,
$,208570836,0,0,0.00,0.00,12.00,12.00,
$,208580844,0,0,0.00,0.00,12.00,12.00,
$,208590852,0,0,0.00,0.00,12.00,12.00,
$,208600856,0,0,0.00,0.00,12.00,12.00,
$,208610860,0,0,0.00,0.00,12.00,12.00,
$,208620868,0,0,0.00,0.00,12.00,12.00,
$,208630876,0,0,0.00,0.00,12.00,12.00,
$,208640880,0,0,0.00,0.00,12.00,12.00,
$,208650888,0,0,0.00,0.00,12.00,12.00,
$,208660896,0,0,0.00,0.00,12.00,12.00,
$,208670904,0,0,0.00,0.00,12.00,12.00,
$,208680912,0,0,0.00,0.00,12.00,12.00,
$,208690916,0,0,0.00,0.00,12.00,12.00,
$,208700920,0,0,0.00,0.00,12.00,12.00,
$,208710928,0,0,0.00,0.00,12.00,12.00,
$,208720932,0,0,0.00,0.00,12.00,12.00,
$,208730940,0,0,0.00,0.00,12.00,12.00,
$,208740944,0,0,0.00,0.00,12.00,12.00,
$,208750952,0,0,0.00,0.00,12.00,12.00,
$,208760956,0,0,0.00,0.00,12.00,12.00,
$,208770960,0,0,0.00,0.00,12.00,12.00,
$,208780968,0,0,0.00,0.00,12.00,12.00,
$,208790976,0,0,0.00,0.00,12.00,12.00,
$,208800980,0,0,0.00,0.00,12.00,12.00,
$,208810988,0,0,0.00,0.00,12.00,12.00,
$,208820992,0,0,0.00,0.00,12.00,12.00,
$,208831000,0,0,0.00,0.00,12.00,12.00,
$,208841004,0,0,0.00,0.00,12.00,12.00,
$,208851012,0,0,0.00,0.00,12.00,12.00,
$,208861016,0,0,0.00,0.00,12.00,12.00,
$,208871020,0,0,0.00,0.00,12.00,12.00,
$,208881028,0,0,0.00,0.00,12.00,12.00,
$,208891032,0,0,0.00,0.00,12.00,12.00,
$,208901036,0,0,0.00,0.00,12.00,12.00,
$,208911044,0,0,0.00,0.00,12.00,12.00,
$,208921052,0,0,0.00,0.00,12.00,12.00,
$,208931056,0,0,0.00,0.00,12.00,12.00,
$,208941072,0,0,0.00,0.00,12.00,12.00,
$,208951080,0,0,0.00,0.00,12.00,12.00,
$,208961088,0,0,0.00,0.00,12.00,12.00,
$,208971096,0,0,0.00,0.00,12.00,12.00,
$,208981100,0,0,0.00,0.00,12.00,12.00,
$,208991108,0,0,0.00,0.00,12.00,12.00,
$,209001112,0,0,0.00,0.00,12.00,12.00,
$,209011120,0,0,0.00,0.00,12.00,12.00,
$,209021124,0,0,0.00,0.00,12.00,12.00,
$,209031132,0,0,0.00,0.00,12.00,12.00,
$,209041136,0,0,0.00,0.00,12.00,12.00,
$,209051144,0,0,0.00,0.00,12.00,12.00,
$,209061152,0,0,0.00,0.00,12.00,12.00,
$,209071156,0,0,0.00,0.00,12.00,12.00,
$,209081160,0,0,0.00,0.00,12.00,12.00,
$,209091168,0,0,0.00,0.00,12.00,12.00,
$,209101176,0,0,0.00,0.00,12.00,12.00,
$,209111184,0,0,0.00,0.00,12.00,12.00,
$,209121188,0,0,0.00,0.00,12.00,12.00,
$,209131192,0,0,0.00,0.00,12.00,12.00,
$,209141200,0,0,0.00,0.00,12.00,12.00,
$,209151204,0,0,0.00,0.00,12.00,12.00,
$,209161208,0,0,0.00,0.00,12.00,12.00,
$,209171216,0,0,0.00,0.00,12.00,12.00,
$,209181224,0,0,0.00,0.00,12.00,12.00,
$,209191228,0,0,0.00,0.00,12.00,12.00,
$,209201232,0,0,0.00,0.00,12.00,12.00,
$,209211240,0,0,0.00,0.00,12.00,12.00,
$,209221244,0,0,0.00,0.00,12.00,12.00,
$,209231252,0,0,0.00,0.00,12.00,12.00,
$,209241256,0,0,0.00,0.00,12.00,12.00,
$,209251260,0,0,0.00,0.00,12.00,12.00,
$,209261268,0,0,0.00,0.00,12.00,12.00,
$,209271272,0,0,0.00,0.00,12.00,12.00,
$,209281276,0,0,0.00,0.00,12.00,12.00,
$,209291284,0,0,0.00,0.00,12.00,12.00,
$,209301288,0,0,0.00,0.00,12.00,12.00,
$,209311296,0,0,0.00,0.00,12.00,12.00,
$,209321300,0,0,0.00,0.00,12.00,12.00,
$,209331308,0,0,0.00,0.00,12.00,12.00,
$,209341312,0,0,0.00,0.00,12.00,12.00,
$,209351320,0,0,0.00,0.00,12.00,12.00,
$,209361324,0,0,0.00,0.00,12.00,12.00,
$,209371328,0,0,0.00,0.00,12.00,12.00,
$,209381332,0,0,0.00,0.00,12.00,12.00,
$,209391336,0,0,0.00,0.00,12.00,12.00,
$,209401344,0,0,0.00,0.00,12.00,12.00,
$,209411348,0,0,0.00,0.00,12.00,12.00,
$,209421352,0,0,0.00,0.00,12.00,12.00,
$,209431360,0,0,0.00,0.00,12.00,12.00,
$,209441364,0,0,0.00,0.00,12.00,12.00,
$,209451372,0,0,0.00,0.00,12.00,12.00,
$,209461376,0,0,0.00,0.00,12.00,12.00,
$,209471384,0,0,0.00,0.00,12.00,12.00,
$,209481388,0,0,0.00,0.00,12.00,12.00,
$,209491392,0,0,0.00,0.00,12.00,12.00,
$,209501400,0,0,0.00,0.00,12.00,12.00,
$,209511404,0,0,0.00,0.00,12.00,12.00,
$,209521408,0,0,0.00,0.00,12.00,12.00,
$,209531412,0,0,0.00,0.00,12.00,12.00,
$,209541420,0,0,0.00,0.00,12.00,12.00,
$,209551424,0,0,0.00,0.00,12.00,12.00,
$,209561428,0,0,0.00,0.00,12.00,12.00,
$,209571432,0,0,0.00,0.00,12.00,12.00,
$,209581436,0,0,0.00,0.00,12.00,12.00,
$,209591440,0,0,0.00,0.00,12.00,12.00,
$,209601444,0,0,0.00,0.00,12.00,12.00,
$,209611448,0,0,0.00,0.00,12.00,12.00,
$,209621452,0,0,0.00,0.00,12.00,12.00,
$,209631460,0,0,0.00,0.00,12.00,12.00,
$,209641464,0,0,0.00,0.00,12.00,12.00,
$,209651468,0,0,0.00,0.00,12.00,12.00,
$,209661472,0,0,0.00,0.00,12.00,12.00,
$,209671476,0,0,0.00,0.00,12.00,12.00,
$,209681484,0,0,0.00,0.00,12.00,12.00,
$,209691488,0,0,0.00,0.00,12.00,12.00,
$,209701492,0,0,0.00,0.00,12.00,12.00,
$,209711496,0,0,0.00,0.00,12.00,12.00,
$,209721500,0,0,0.00,0.00,12.00,12.00,
$,209731508,0,0,0.00,0.00,12.00,12.00,
$,209741516,0,0,0.00,0.00,12.00,12.00,
$,209751524,0,0,0.00,0.00,12.00,12.00,
$,209761528,0,0,0.00,0.00,12.00,12.00,
$,209771536,0,0,0.00,0.00,12.00,12.00,
$,209781544,0,0,0.00,0.00,12.00,12.00,
$,209791552,0,0,0.00,0.00,12.00,12.00,
$,209801560,0,0,0.00,0.00,12.00,12.00,
$,209811568,0,0,0.00,0.00,12.00,12.00,
$,209821576,0,0,0.00,0.00,12.00,12.00,
$,209831580,0,0,0.00,0.00,12.00,12.00,
$,209841584,0,0,0.00,0.00,12.00,12.00,
$,209851592,0,0,0.00,0.00,12.00,12.00,
$,209861600,0,0,0.00,0.00,12.00,12.00,
$,209871608,0,0,0.00,0.00,12.00,12.00,
$,209881616,0,0,0.00,0.00,12.00,12.00,
$,209891620,0,0,0.00,0.00,12.00,12.00,
$,209901628,0,0,0.00,0.00,12.00,12.00,
$,209911632,0,0,0.00,0.00,12.00,12.00,
$,209921640,0,0,0.00,0.00,12.00,12.00,
$,209931644,0,0,0.00,0.00,12.00,12.00,
$,209941652,0,0,0.00,0.00,12.00,12.00,
$,209951660,0,0,0.00,0.00,12.00,12.00,
$,209961664,0,0,0.00,0.00,12.00,12.00,
$,209971672,0,0,0.00,0.00,12.00,12.00,
$,209981680,0,0,0.00,0.00,12.00,12.00,
$,209991692,0,0,0.00,0.00,12.00,12.00,
$,210001700,0,0,0.00,0.00,0.00,0.00,
$,210011708,0,0,0.00,0.00,0.00,0.00,
$,210021716,0,0,0.00,0.00,0.00,0.00,
$,210031720,0,0,0.00,0.00,0.00,0.00,
$,210041724,0,0,0.00,0.00,0.00,0.00,
$,210051732,0,0,0.00,0.00,0.00,0.00,
$,210061736,0,0,0.00,0.00,0.00,0.00,
$,210071744,0,0,0.00,0.00,0.00,0.00,
$,210081748,0,0,0.00,0.00,0.00,0.00,
$,210091756,0,0,0.00,0.00,0.00,0.00,
$,210101760,0,0,0.00,0.00,0.00,0.00,
$,210111768,0,0,0.00,0.00,0.00,0.00,
